Style,Style DescriptioItnem,Item DescriptioCnolor Color Descr Grid,Size,,,Variant,Made In,Department Gender,,Product FamilyProduct SubgroQutpy,,RRP,,Unit Price,Total Sell,WH Mov. Ref.,Carton No,EAN code,SKU Tariff code,,Unit Weight KG,Total Unit Weight,Material1 Material1 composition,Finish1 Material2,Material2 composition,,Finish2,Material3,,Material3 composition,Finish3,Lining Type,Lining Composition
597617,M5LR555K-7S05005319,,COTTON KNITWF1E7A4R,WAVE 50 09 56,,,,IT,Ready to WearMENS,,RTW CLOTHINGSWEATER,1,,€3 00.00,,,€,5 4.00,€,54.00,WFCH01/2023/03/1846-557,CH-2022-000124287,7612501564542,623355800361102000,0.138,0.138,COTTON Cotton,KNITWEAR,,,,,,
597610,M5LR549K-8J42031368,,MERINO KNITWFE2A27R,GREY MELANGE09 50,,,,IT,Ready to WearMENS,,RTW CLOTHINGSWEATER,2,,€3 50.00,,,€,6 3.00,€,1 26.00,WFCH01/2023/03/1846-558,CH-2022-000124287,7612501554550,6233551006 1101100,0.138,0.276,MERINO Wool,KNITWEAR,,,,,,
596376,NOVO 40 M.TSP22579,,SYNTHETIC FABFR4I7C6,RED BALLY/BEI1G9E 100,,,,IT,Accessories MENS,,ACC BELTS FIXED,1,,€1 95.00,,,€,3 5.10,€,35.10,WFCH01/2023/03/1846-559,CH-2022-000100452,7612510941860,622800100562171090,0.188,0.188,SYNTHETIC M1:PC70PP30,FABRIC CALF,M2:100%Bovine,,,PLAIN,,LN:100%BullSplit
600216,ON THE GO DU2F4FL3E82,,FABRIC FABRICF010,BLACK 20 1,,,,CN,Accessories MENS,,ACC LLG DUFFLE,7,,€6 30.00,,,€,1 13.40,€,7 93.80,WFCH01/2023/03/1846-560,CH-2022-000100461,7612501930101,623548000142029200,0.750,5.250,FABRIC EX:72Nylon18PolyurethaneF0A5BRoIvCineB0O4PVoINlyEester01Polyester Rec.,,,,,,,LN:Polyester
600216,ON THE GO DU2F4FL3E82,,FABRIC FABRICF010,BLACK 20 1,,,,CN,Accessories MENS,,ACC LLG DUFFLE,7,,€6 30.00,,,€,1 13.40,€,7 93.80,WFCH01/2023/03/1846-561,CH-2022-000100463,7612501930101,623548000142029200,0.750,5.250,FABRIC EX:72Nylon18PolyurethaneF0A5BRoIvCineB0O4PVoINlyEester01Polyester Rec.,,,,,,,LN:Polyester
597869,L0BA232F-400522538,,MIX WOOL/POLFY2A3M4  JACQUMAURLDTI INK,15 40,,,,IT,Ready to WearLADIES,,RTW CLOTHINGCOAT,1,,"€ 1 ,200.00",,,€,2 16.00,€,2 16.00,WFCH01/2023/03/1846-562,CH-2022-000118089,7612501558930,623329600561021000,1.135,1.135,MIX WOOL/PMO1L:Y80AWMV20NY,JACQUARD,,,,,,L1:PL/L5:CU
597869,L0BA232F-400522538,,MIX WOOL/POLFY2A3M4  JACQUMAURLDTI INK,15 44,,,,IT,Ready to WearLADIES,,RTW CLOTHINGCOAT,1,,"€ 1 ,200.00",,,€,2 16.00,€,2 16.00,WFCH01/2023/03/1846-562,CH-2022-000118089,7612501558954,623329600361021000,1.135,1.135,MIX WOOL/PMO1L:Y80AWMV20NY,JACQUARD,,,,,,L1:PL/L5:CU
602259,JANELLE-CNY-W25S531,,LAMB PLAIN F024,25404 LIPSTICK0 158 36,,,E,IT,Shoes LADIES,,SHOES SLIPPER,1,,€620.00,,,€,1 11.60,€,1 11.60,WFCH01/2023/03/1846-563,CH-2022-000118074,7612506353479,623784501364035993,0.514,0.514,LAMB M1:100%Lamb,PLAIN,,,,,,LN:100%Goat
602259,JANELLE-CNY-W25S531,,LAMB PLAIN F024,25404 LIPSTICK0 158 38,,,E,IT,Shoes LADIES,,SHOES SLIPPER,1,,€620.00,,,€,1 11.60,€,1 11.60,WFCH01/2023/03/1846-563,CH-2022-000118074,7612506353516,623784500964035993,0.514,0.514,LAMB M1:100%Lamb,PLAIN,,,,,,LN:100%Goat
601440,PAKITO 25322,,CALF GRAINEDF516,42800 MIDNIGH3T4 21 7.5,,,F,IT,Shoes MENS,,SHOES DRIVER,1,,€3 80.00,,,€,6 8.40,€,68.40,WFCH01/2023/03/1846-564,CH-2022-000118076,7612506410981,623793903164039992,0.750,0.750,CALF TO:Calf,GRAINEDCALF,,,,PLAIN,,L1:77Calf14Nylon09Polyurethane
601440,PAKITO 25322,,CALF GRAINEDF516,42800 MIDNIGH3T4 21 8,,,F,IT,Shoes MENS,,SHOES DRIVER,1,,€3 80.00,,,€,6 8.40,€,68.40,WFCH01/2023/03/1846-564,CH-2022-000118076,7612506410998,623793903064039992,0.750,0.750,CALF TO:Calf,GRAINEDCALF,,,,PLAIN,,L1:77Calf14Nylon09Polyurethane
598605,CECYLE SM.BB 23226,,CALF PLAIN F042,MANDARINO 2023 1,,,,IT,Accessories LADIES,,ACC LLG CROSS BODY,2,,€9 95.00,,,€,1 79.10,€,3 58.20,WFCH01/2023/03/1846-565,CH-2022-000124288,7612501355997,623092900142029100,0.455,0.910,CALF M1:100%Calf,PLAIN,M2:100%Silk,,,,,LN:LI51CO49
594101,L9PO031L-1S01060238,,LAMB NAPPA F823,MAUVE 13 6.5,,,,IT,Ready to WearLADIES,,RTW ACCESSORGIELOS VES,2,,€2 50.00,,,€,4 5.00,€,90.00,WFCH01/2023/03/1846-566,CH-2022-000124290,7612510634960,622364600642032900,0.188,0.376,LAMB M1:Lamb,NAPPA,,,,,,L1:70WO30Cashmere
594101,L9PO031L-1S01060238,,LAMB NAPPA F823,MAUVE 13 7,,,,IT,Ready to WearLADIES,,RTW ACCESSORGIELOS VES,1,,€2 50.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-566,CH-2022-000124290,7612510634977,622364600542032900,0.188,0.188,LAMB M1:Lamb,NAPPA,,,,,,L1:70WO30Cashmere
594101,L9PO031L-1S01060238,,LAMB NAPPA F823,MAUVE 13 8,,,,IT,Ready to WearLADIES,,RTW ACCESSORGIELOS VES,1,,€2 50.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-566,CH-2022-000124290,7612510634991,622364600342032900,0.188,0.188,LAMB M1:Lamb,NAPPA,,,,,,L1:70WO30Cashmere
594101,L9PO031L-1S01060238,,LAMB NAPPA F823,MAUVE 13 9,,,,IT,Ready to WearLADIES,,RTW ACCESSORGIELOS VES,2,,€2 50.00,,,€,4 5.00,€,90.00,WFCH01/2023/03/1846-566,CH-2022-000124290,7612510635011,622364600142032900,0.188,0.376,LAMB M1:Lamb,NAPPA,,,,,,L1:70WO30Cashmere
601441,PARK-I 25321,,CALF SUEDE EMFB44O6SSED,46900 BLU NAV3Y4 6,,,F,IT,Shoes MENS,,SHOES DRIVER,1,,€4 50.00,,,€,8 1.00,€,81.00,WFCH01/2023/03/1846-567,CH-2022-000100468,7612506371220,623794903464039992,0.671,0.671,CALF SUEDEM1:100%Calf,EMBOSSECDALF,M2:100%Calf,,,PLAIN,,LN:100%Calf
602259,JANELLE-CNY-W25S531,,LAMB PLAIN F024,25404 LIPSTICK0 158 38,,,E,IT,Shoes LADIES,,SHOES SLIPPER,1,,€620.00,,,€,1 11.60,€,1 11.60,WFCH01/2023/03/1846-568,CH-2022-000100473,7612506353516,623784500964035993,0.513,0.513,LAMB M1:100%Lamb,PLAIN,,,,,,LN:100%Goat
602165,DIANET FLAT 25561,,LAMB PLAIN F025,02231 OCEANIA0 521 39,,,E,IT,Shoes LADIES,,SHOES FLAT PUMP 2,,,€4 90.00,,,€,8 8.20,€,1 76.40,WFCH01/2023/03/1846-569,CH-2022-000110616,7612506373033,623810500764035993,0.395,0.790,LAMB M1:100%Lamb,PLAIN LAMB,M2:100%Lamb,,,PLAIN,,,LN:100%Goat
590787,TEISEL.LT.IFL 19412,,BOVINE EMBOSFS0E1D0,BLACK 20 1,,,,CN,Accessories MENS,,ACC SLG ID COIN WALLET 34,,,€185.00,,,€,3 3.30,€,"1 ,132.20",WFCH01/2023/03/1846-570,CH-2022-000118057,7612510371889,621962800142023100,0.079,2.686,BOVINE M1:100%Bovine,EMBOSSEBDOVINE,M2:100%Bovine,,,EMBOSSED,,,LN:100%Polyester
602155,CARLY W.KP 25407,,BOVINE EMBOSFS1E0D4,01409 ROCCIA 2503 1,,,,IT,Accessories LADIES,,ACC SLG BUSINESS CARD HOLDER1,,,€240.00,,,€,4 3.20,€,43.20,WFCH01/2023/03/1846-571,CH-2022-000118092,7612506419267,623699200142023100,0.044,0.044,BOVINE M1:100%Calf,EMBOSSECDALF,M2:100%Calf,,,,,,LN:PL68PU32
597120,PEGGY 30 W 21391,,CALF PLAIN F280,BLACK 21 95,,,,IT,Accessories LADIES,,ACC BELTS FIXED 1,,,€2 50.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-572,CH-2022-000118083,7612501290373,623009200542033000,0.148,0.148,CALF M1:100%Bovine,PLAIN,,,,,,,LN:100%BullSplit
595179,COSMY.TSP 18503,,CALF GRAINEDF000,BLACK 20 1,,,,IT,Accessories MENS,,ACC LLG CROSS BODY 1,,,€7 50.00,,,€,1 35.00,€,1 35.00,WFCH01/2023/03/1846-573,CH-2022-000124270,7612510860642,622630500142022100,0.864,0.864,CALF M1:100%Calf,GRAINEDCALF,M2:100%Calf,,,PLAIN,M3:100%Calf,,LN:100%Cotton
583925,ASTOR 35 M 20792,,CALF EMBOSSEFD027,INK 15 19 110,,,,IT,Accessories MENS,,ACC BELTS ADJUSTABLE/REVERSIBL2,,,€225.00,,,€,4 0.50,€,81.00,WFCH01/2023/03/1846-574,CH-2022-000124281,7612501504470,623225300142033000,0.188,0.376,CALF M1:100%Calf,EMBOSSEBDOVINE SPLIMT 2:YB92PU08,,,,PLAIN,,,
596376,NOVO 40 M.TSP23086,,SYNTHETIC FABFR5I6C0,BLACK/BONE/R1E9D+BLACK 100,,,,IT,Accessories MENS,,ACC BELTS FIXED 2,,,€1 95.00,,,€,3 5.10,€,70.20,WFCH01/2023/03/1846-575,CH-2022-000100452,7612501261892,622907200562171090,0.188,0.376,SYNTHETIC M1:PC70PP30,FABRIC CALF,M2:100%Bovine,,,PLAIN,,,LN:100%BullSplit
596376,NOVO 40 M.TSP23086,,SYNTHETIC FABFR5I6C0,BLACK/BONE/R1E9D+BLACK 105,,,,IT,Accessories MENS,,ACC BELTS FIXED 2,,,€1 95.00,,,€,3 5.10,€,70.20,WFCH01/2023/03/1846-575,CH-2022-000100452,7612501261908,622907200462171090,0.188,0.376,SYNTHETIC M1:PC70PP30,FABRIC CALF,M2:100%Bovine,,,PLAIN,,,LN:100%BullSplit
596376,NOVO 40 M.TSP23086,,SYNTHETIC FABFR5I6C0,BLACK/BONE/R1E9D+BLACK 90,,,,IT,Accessories MENS,,ACC BELTS FIXED 1,,,€1 95.00,,,€,3 5.10,€,35.10,WFCH01/2023/03/1846-575,CH-2022-000100452,7612501261878,622907200762171090,0.188,0.188,SYNTHETIC M1:PC70PP30,FABRIC CALF,M2:100%Bovine,,,PLAIN,,,LN:100%BullSplit
596376,NOVO 40 M.TSP23086,,SYNTHETIC FABFR5I6C0,BLACK/BONE/R1E9D+BLACK 95,,,,IT,Accessories MENS,,ACC BELTS FIXED 2,,,€1 95.00,,,€,3 5.10,€,70.20,WFCH01/2023/03/1846-575,CH-2022-000100452,7612501261885,6229072006 2171090,0.188,0.376,SYNTHETIC M1:PC70PP30,FABRIC CALF,M2:100%Bovine,,,PLAIN,,,LN:100%BullSplit
601980,L7CN511F-9S21295435,,MIX VISCOSE SOF6LI2D9,SPICE 16 1,,,,IT,Ready to WearLADIES,,RTW ACCESSORSICEASRF 2,,,€1 60.00,,,€,2 8.80,€,57.60,WFCH01/2023/03/1846-576,CH-2022-000100470,7612506442043,623752900162144000,0.142,0.284,MIX VISCOSEM1:61VI20LI19CO,SOLID,,,,,,,
601440,PAKITO 25322,,CALF GRAINEDF512,02031 MID BRO3W4 N LOND 7,,,F,IT,Shoes MENS,,SHOES DRIVER 2,,,€3 80.00,,,€,6 8.40,€,1 36.80,WFCH01/2023/03/1846-577,CH-2022-000100477,7612506379233,623793803264039992,0.750,1.500,CALF TO:Calf,GRAINEDCALF,,,,PLAIN,,,L1:77Calf14Nylon09Polyurethane
601440,PAKITO 25322,,CALF GRAINEDF512,02031 MID BRO3W4 N LOND 7.5,,,F,IT,Shoes MENS,,SHOES DRIVER 1,,,€3 80.00,,,€,6 8.40,€,68.40,WFCH01/2023/03/1846-577,CH-2022-000100477,7612506379240,623793803164039992,0.750,0.750,CALF TO:Calf,GRAINEDCALF,,,,PLAIN,,,L1:77Calf14Nylon09Polyurethane
601440,PAKITO 25322,,CALF GRAINEDF512,02031 MID BRO3W4 N LOND 9,,,F,IT,Shoes MENS,,SHOES DRIVER 1,,,€3 80.00,,,€,6 8.40,€,68.40,WFCH01/2023/03/1846-577,CH-2022-000100477,7612506379271,623793802864039992,0.750,0.750,CALF TO:Calf,GRAINEDCALF,,,,PLAIN,,,L1:77Calf14Nylon09Polyurethane
596376,NOVO 40 M.TSP22579,,SYNTHETIC FABFR4I7C6,RED BALLY/BEI1G9E 105,,,,IT,Accessories MENS,,ACC BELTS FIXED 3,,,€1 95.00,,,€,3 5.10,€,1 05.30,WFCH01/2023/03/1846-578,CH-2022-000100454,7612510941877,622800100462171090,0.188,0.564,SYNTHETIC M1:PC70PP30,FABRIC CALF,M2:100%Bovine,,,PLAIN,,,LN:100%BullSplit
596376,NOVO 40 M.TSP22579,,SYNTHETIC FABFR4I7C6,RED BALLY/BEI1G9E 90,,,,IT,Accessories MENS,,ACC BELTS FIXED 2,,,€1 95.00,,,€,3 5.10,€,70.20,WFCH01/2023/03/1846-578,CH-2022-000100454,7612510941846,622800100762171090,0.188,0.376,SYNTHETIC M1:PC70PP30,FABRIC CALF,M2:100%Bovine,,,PLAIN,,,LN:100%BullSplit
596621,L5BA405F-213222732,,MIX SILK CREPEF D00E0 CHINE BLACK,15 38,,,,IT,Ready to WearLADIES,,RTW CLOTHINGSHIRT 1,,,€5 00.00,,,€,9 0.00,€,90.00,WFCH01/2023/03/1846-579,CH-2022-000110602,7612501287939,6229223006 2061090,0.197,0.197,MIX SILK M1:75AC25SE,CREPE DE CHINE,M2:Cotton,,,,,,
596621,L5BA405F-213222732,,MIX SILK CREPEF D00E0 CHINE BLACK,15 40,,,,IT,Ready to WearLADIES,,RTW CLOTHINGSHIRT 1,,,€5 00.00,,,€,9 0.00,€,90.00,WFCH01/2023/03/1846-579,CH-2022-000110602,7612501287946,622922300562061090,0.197,0.197,MIX SILK M1:75AC25SE,CREPE DE CHINE,M2:Cotton,,,,,,
596621,L5BA405F-213222732,,MIX SILK CREPEF D00E0 CHINE BLACK,15 42,,,,IT,Ready to WearLADIES,,RTW CLOTHINGSHIRT 1,,,€5 00.00,,,€,9 0.00,€,90.00,WFCH01/2023/03/1846-579,CH-2022-000110602,7612501287953,622922300462061090,0.197,0.197,MIX SILK M1:75AC25SE,CREPE DE CHINE,M2:Cotton,,,,,,
597554,M4BA144F-399043225,,MIX COTTON GFA2B5A1RDINE PAPYRUS 50,09 48,,,,IT,Ready to WearMENS,,RTW CLOTHINGTROUSERS 1,,,€4 00.00,,,€,7 2.00,€,72.00,WFCH01/2023/03/1846-580,CH-2022-000110603,7612501552051,623350600762034200,0.434,0.434,MIX COTTONM1:60CO37PE03PU,GABARDINE,,,,,,,L1:CO
597554,M4BA144F-399043225,,MIX COTTON GFA2B5A1RDINE PAPYRUS 50,09 50,,,,IT,Ready to WearMENS,,RTW CLOTHINGTROUSERS 2,,,€4 00.00,,,€,7 2.00,€,1 44.00,WFCH01/2023/03/1846-580,CH-2022-000110603,7612501552068,6233506006 2034200,0.434,0.868,MIX COTTONM1:60CO37PE03PU,GABARDINE,,,,,,,L1:CO
597554,M4BA144F-399043225,,MIX COTTON GFA2B5A1RDINE PAPYRUS 50,09 52,,,,IT,Ready to WearMENS,,RTW CLOTHINGTROUSERS 2,,,€4 00.00,,,€,7 2.00,€,1 44.00,WFCH01/2023/03/1846-580,CH-2022-000110603,7612501552075,623350600562034200,0.434,0.868,MIX COTTONM1:60CO37PE03PU,GABARDINE,,,,,,,L1:CO
597554,M4BA144F-399043225,,MIX COTTON GFA2B5A1RDINE PAPYRUS 50,09 54,,,,IT,Ready to WearMENS,,RTW CLOTHINGTROUSERS 2,,,€4 00.00,,,€,7 2.00,€,1 44.00,WFCH01/2023/03/1846-580,CH-2022-000110603,7612501552082,623350600462034200,0.434,0.868,MIX COTTONM1:60CO37PE03PU,GABARDINE,,,,,,,L1:CO
597554,M4BA144F-399043225,,MIX COTTON GFA2B5A1RDINE PAPYRUS 50,09 56,,,,IT,Ready to WearMENS,,RTW CLOTHINGTROUSERS 2,,,€4 00.00,,,€,7 2.00,€,1 44.00,WFCH01/2023/03/1846-580,CH-2022-000110603,7612501552099,623350600362034200,0.434,0.868,MIX COTTONM1:60CO37PE03PU,GABARDINE,,,,,,,L1:CO
601481,BIENY-T-W 25470,,MIX POLYESTERF 1F0A0BRIC,0001 BLACK/W0H5ITE 36,,,E,CN,Shoes LADIES,,SHOES SNEAKER 2,,,€380.00,,,€,6 8.40,€,1 36.80,WFCH01/2023/03/1846-581,CH-2022-000110616,7612506352908,6237793006 4052000,0.494,0.988,MIX POLYESTME1R:PL85RU15,FABRIC CALF,M2:100%Calf,,,PLAIN,M3:100%Calf,,
585330,PEARCE 21792,,CALF SUEDE F228,25610 SHIRAZ 2304 8,,,F,IT,Shoes MENS,,SHOES DRIVER 1,,,€3 00.00,,,€,5 4.00,€,54.00,WFCH01/2023/03/1846-582,CH-2022-000118095,7612501660886,623445903064039992,0.632,0.632,CALF M1:100%Calf,SUEDE SYNTHETIC,M2:100%Nylon,,,FABRIC,,,LN:100%Calf
598893,JACKIE 45-CRYS2T4A8L88,,CALF PLAIN F100,0100 BLACK 05 36,,,E,IT,Shoes LADIES,,SHOES PUMP 1,,,€595.00,,,€,1 07.10,€,1 07.10,WFCH01/2023/03/1846-583,CH-2022-000118078,7612501962485,623510301364035993,0.548,0.548,CALF M1:100%Calf,PLAIN,,,,,,,LN:100%Goat
598893,JACKIE 45-CRYS2T4A8L88,,CALF PLAIN F100,0100 BLACK 05 39.5,,,E,IT,Shoes LADIES,,SHOES PUMP 1,,,€595.00,,,€,1 07.10,€,1 07.10,WFCH01/2023/03/1846-583,CH-2022-000118078,7612501962553,6235103006 4035993,0.548,0.548,CALF M1:100%Calf,PLAIN,,,,,,,LN:100%Goat
598893,JACKIE 45-CRYS2T4A8L88,,CALF PLAIN F100,0100 BLACK 05 40,,,E,IT,Shoes LADIES,,SHOES PUMP 1,,,€595.00,,,€,1 07.10,€,1 07.10,WFCH01/2023/03/1846-583,CH-2022-000118078,7612501962560,623510300564035993,0.548,0.548,CALF M1:100%Calf,PLAIN,,,,,,,LN:100%Goat
598893,JACKIE 45-CRYS2T4A8L88,,CALF PLAIN F100,0100 BLACK 05 40.5,,,E,IT,Shoes LADIES,,SHOES PUMP 1,,,€595.00,,,€,1 07.10,€,1 07.10,WFCH01/2023/03/1846-583,CH-2022-000118078,7612501962577,623510300464035993,0.548,0.548,CALF M1:100%Calf,PLAIN,,,,,,,LN:100%Goat
598729,M7GM437F-9S12831731,,MIX WOOD/SYNF1T2H6 PRINTEIDNK/BALLY RED11,1,,,,IT,Ready to WearMENS,,RTW ACCESSORSICEASRF 1,,,€2 30.00,,,€,4 1.40,€,41.40,WFCH01/2023/03/1846-584,CH-2022-000118079,7612501550972,623358400162142000,0.118,0.118,MIX WOOD/MSY1N:9T0HMD10Cashmere,PRINTED,,,,,,,
598508,BALDER.AB 23456,,CALF PLAIN F047,BLUE SKY 20 20 1,,,,RO,Accessories MENS,,ACC SLG BUSINESS CARD HOLDER5,,,€175.00,,,€,3 1.50,€,1 57.50,WFCH01/2023/03/1846-585,CH-2022-000124259,7612501484727,623188900142023100,0.045,0.225,CALF M1:100%Calf,PLAIN CALF,M2:100%Calf,,,,,,LN:100%Polyester
601441,PARK-I 25321,,CALF SUEDE EMFB44O6SSED,46900 BLU NAV3Y4 7,,,E,IT,Shoes MENS,,SHOES DRIVER 1,,,€4 50.00,,,€,8 1.00,€,81.00,WFCH01/2023/03/1846-586,CH-2022-000124269,7612506371053,623794901364039992,0.671,0.671,CALF SUEDEM1:100%Calf,EMBOSSECDALF,M2:100%Calf,,,PLAIN,,,LN:100%Calf
600582,L7GM483T-6S20414740,,SILK PRINTED F602,OCEANIA 21 16 1,,,,IT,Ready to WearLADIES,,RTW ACCESSORCIAERSRE ? 2,,,€2 30.00,,,€,4 1.40,€,82.80,WFCH01/2023/03/1846-587,CH-2022-000124287,7612506438671,623750900162141000,0.052,0.104,SILK Silk,PRINTED,,,,,,,
600675,BLASS.BI.IFL 20719,,CALF EMBOSSEFD037,MULTI BLUE SK2Y0 1,,,,BG,Accessories MENS,,ACC SLG PHONE WALLET 17,,,€395.00,,,€,7 1.10,€,"1 ,208.70",WFCH01/2023/03/1846-588,CH-2022-000100450,7612501805409,623639300142023100,0.222,3.774,CALF EX:Calf,EMBOSSECDALF,,,,,,,LN:53Polyester47Nylon Rec.
596893,ASTORI 35 M.TS2P2575,,BOVINE GRAINEF9D80,BLACK 19 110,,,,IT,Accessories MENS,,ACC BELTS ADJUSTABLE/REVERSIBL1,,,€250.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-589,CH-2022-000100455,7612501239693,622906800142033000,0.217,0.217,BOVINE M1:100%Calf,GRAINEDBOVINE SPLIMT 2:YB92PU08,,,,,,,
580335,WARNO.O 13669,,CALF GRAINEDF003,ATLANTIC BLUE34 5,,,E,IT,Shoes MENS,,SHOES DRIVER 1,,,€3 75.00,,,€,6 7.50,€,67.50,WFCH01/2023/03/1846-590,CH-2022-000110617,7612504388206,618948701764039993,0.474,0.474,CALF M1:100%Calf,GRAINED,,,,,,,LN:100%Calf
596912,KUBA-M 25299,,CALF PLAIN F108,WHITE/BALLY R3E4D 7,,,E,CN,Shoes MENS,,SHOES SNEAKER 1,,,€390.00,,,€,7 0.20,€,70.20,WFCH01/2023/03/1846-591,CH-2022-000118065,7612506420065,623773601564039992,0.967,0.967,CALF M1:100%Calf,PLAIN CALF,M2:100%Calf,,,PLAIN,,,LN:100%Polyester
596912,KUBA-M 25299,,CALF PLAIN F108,WHITE/BALLY R3E4D 8,,,E,CN,Shoes MENS,,SHOES SNEAKER 1,,,€390.00,,,€,7 0.20,€,70.20,WFCH01/2023/03/1846-591,CH-2022-000118065,7612506420089,623773601364039992,0.967,0.967,CALF M1:100%Calf,PLAIN CALF,M2:100%Calf,,,PLAIN,,,LN:100%Polyester
596912,KUBA-M 25299,,CALF PLAIN F108,WHITE/BALLY R3E4D 8.5,,,E,CN,Shoes MENS,,SHOES SNEAKER 1,,,€390.00,,,€,7 0.20,€,70.20,WFCH01/2023/03/1846-591,CH-2022-000118065,7612506420096,623773601264039992,0.967,0.967,CALF M1:100%Calf,PLAIN CALF,M2:100%Calf,,,PLAIN,,,LN:100%Polyester
596912,KUBA-M 25299,,CALF PLAIN F108,WHITE/BALLY R3E4D 9,,,E,CN,Shoes MENS,,SHOES SNEAKER 2,,,€390.00,,,€,7 0.20,€,1 40.40,WFCH01/2023/03/1846-591,CH-2022-000118065,7612506420102,623773601164039992,0.967,1.934,CALF M1:100%Calf,PLAIN CALF,M2:100%Calf,,,PLAIN,,,LN:100%Polyester
601953,GISMO-T-WG 25289,,CALF SUEDE F129,MIDNIGHT/INK34 9,,,E,CN,Shoes MENS,,SHOES SNEAKER 1,,,€330.00,,,€,5 9.40,€,59.40,WFCH01/2023/03/1846-592,CH-2022-000118066,7612506332900,623773001164039992,0.810,0.810,CALF M1:100%Calf,SUEDE CALF,M2:100%Calf,,,PLAIN,M3:100%Polyester,,LN:100%Calf
601953,GISMO-T-WG 25289,,CALF SUEDE F129,MIDNIGHT/INK34 9.5,,,E,CN,Shoes MENS,,SHOES SNEAKER 1,,,€330.00,,,€,5 9.40,€,59.40,WFCH01/2023/03/1846-592,CH-2022-000118066,7612506332917,623773001064039992,0.810,0.810,CALF M1:100%Calf,SUEDE CALF,M2:100%Calf,,,PLAIN,M3:100%Polyester,,LN:100%Calf
600965,M4BA179F-431080355,,COTTON CANVAF6S29,SPICE 09 50,,,,IT,Ready to WearMENS,,RTW CLOTHINGTROUSERS 1,,,€4 00.00,,,€,7 2.00,€,72.00,WFCH01/2023/03/1846-593,CH-2022-000124283,7612506359914,6237558006 2034200,0.582,0.582,COTTON M1:Cotton,CANVAS,,,,,,,L1:CO
597944,L5CA427F-7S25158169,,MIX COTTON EMF1B0R8OIDEREBDONE,44 S,,,,IT,Ready to WearLADIES,,RTW CLOTHINGSWEATSHIRT 1,,,€3 00.00,,,€,5 4.00,€,54.00,WFCH01/2023/03/1846-594,CH-2022-000124290,7612501551467,6233345006 2063019,0.464,0.464,MIX COTTONM1:93CO07PA,EMBROIDERED,,,,,,,
602081,JANELLE-MONO25528,,CALF PLAIN F022,42800 MIDNIGH0T5 21 36,,,E,IT,Shoes LADIES,,SHOES SLIPPER 1,,,€520.00,,,€,9 3.60,€,93.60,WFCH01/2023/03/1846-595,CH-2022-000100466,7612506360729,623784201364035993,0.513,0.513,CALF M1:100%Calf,PLAIN,,,,,,,LN:100%Goat
595595,GAVINIA-F 25490,,CALF LAMINATEFD116,0478 PLATINO 05 36,,,E,CN,Shoes LADIES,,SHOES SNEAKER 1,,,€330.00,,,€,5 9.40,€,59.40,WFCH01/2023/03/1846-596,CH-2022-000100477,7612506331491,623780901364039992,0.612,0.612,CALF TO:95Calf05Lamb,LAMINATCEADLF,,,,PLAIN,,,L1:90Calf06Nylon04Polyurethane
594946,L0BA209F-424522111,,MIX WOOL/POLFY1A0M3  DRAPLIGHT BEIGE,15 42,,,,IT,Ready to WearLADIES,,RTW CLOTHINGCOAT 1,,,"€ 1 ,100.00",,,€,1 98.00,€,1 98.00,WFCH01/2023/03/1846-597,CH-2022-000100482,7612510899796,622745100462022000,1.382,1.382,MIX WOOL/PMO1L:Y75AWMV20NY05CashmereDRAP,,,,,,,,L1:52VI48CO
601441,PARK-I 25321,,CALF SUEDE EMFB44O6SSED,46900 BLU NAV3Y4 6,,,F,IT,Shoes MENS,,SHOES DRIVER 1,,,€4 50.00,,,€,8 1.00,€,81.00,WFCH01/2023/03/1846-598,CH-2022-000118066,7612506371220,623794903464039992,0.671,0.671,CALF SUEDEM1:100%Calf,EMBOSSECDALF,M2:100%Calf,,,PLAIN,,,LN:100%Calf
601441,PARK-I 25321,,CALF SUEDE EMFB44O6SSED,46900 BLU NAV3Y4 7,,,F,IT,Shoes MENS,,SHOES DRIVER 1,,,€4 50.00,,,€,8 1.00,€,81.00,WFCH01/2023/03/1846-598,CH-2022-000118066,7612506371244,623794903264039992,0.671,0.671,CALF SUEDEM1:100%Calf,EMBOSSECDALF,M2:100%Calf,,,PLAIN,,,LN:100%Calf
601441,PARK-I 25321,,CALF SUEDE EMFB4O46SSED,46900 BLU NAV3Y4 7.5,,,F,IT,Shoes MENS,,SHOES DRIVER 2,,,€4 50.00,,,€,8 1.00,€,1 62.00,WFCH01/2023/03/1846-598,CH-2022-000118066,7612506371251,623794903164039992,0.671,1.342,CALF SUEDEM1:100%Calf,EMBOSSECDALF,M2:100%Calf,,,PLAIN,,,LN:100%Calf
600216,ON THE GO DU2F4FL3E82,,FABRIC FABRICF010,BLACK 20 1,,,,CN,Accessories MENS,,ACC LLG DUFFLE 6,,,€6 30.00,,,€,1 13.40,€,6 80.40,WFCH01/2023/03/1846-599,CH-2022-000124257,7612501930101,623548000142029200,0.750,4.500,FABRIC EX:72Nylon18PolyurethaneF0A5BRoIvCineB0O4PVoINlyEester01Polyester Rec.,,,,,,,,LN:Polyester
